resource	path	type	required	default	validation	classification	owner	mutability	enforcement	moduleInteraction	migration	rule	purpose	decision
OpenBaoRestore	spec.tokenSecretRef	object	false	-	-	beta-stable	restore-authentication	immutable	crd-schema,admission-policy,restore-controller	none	required-if-changed	spec.tokenSecretRef	TokenSecretRef optionally references a Secret containing an OpenBao API token to use for restore operations (fallback method).	-
OpenBaoRestore	spec.tokenSecretRef.name	string	false	""	-	beta-stable	restore-authentication	immutable	crd-schema,admission-policy,restore-controller	none	required-if-changed	spec.tokenSecretRef	Name of the referent.	-
OpenBaoRestore	status.completionTime	string	false	-	format=date-time	informational	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.completionTime	CompletionTime is when the restore operation completed (success or failure).	-
OpenBaoRestore	status.conditions	array<object>	false	-	-	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	Conditions represent the latest available observations of the restore's state.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.conditions[].lastTransitionTime	string	true	-	format=date-time	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	lastTransitionTime is the last time the condition transitioned from one status to another.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.conditions[].message	string	true	-	maxLength=32768	informational	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions[].message	message is a human readable message indicating details about the transition.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.conditions[].observedGeneration	integer	false	-	format=int64; minimum=0	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	observedGeneration represents the .metadata.generation that the condition was set based upon.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.conditions[].reason	string	true	-	pattern=^[A-Za-z]([A-Za-z0-9_,:]*[A-Za-z0-9_])?$; minLength=1; maxLength=1024	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	reason contains a programmatic identifier indicating the reason for the condition's last transition.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.conditions[].status	string	true	-	enum="True","False","Unknown"	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	status of the condition, one of True, False, Unknown.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.conditions[].type	string	true	-	pattern=^([a-z0-9]([-a-z0-9]*[a-z0-9])?(\.[a-z0-9]([-a-z0-9]*[a-z0-9])?)*/)?(([A-Za-z0-9][-A-Za-z0-9_.]*)?[A-Za-z0-9])$; maxLength=316	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	type of condition in CamelCase or in foo.example.com/CamelCase.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoRestore	status.message	string	false	-	-	informational	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.message	Message provides additional details about the current phase.	-
OpenBaoRestore	status.phase	string	false	"Pending"	enum="Pending","Validating","Running","Completed","Failed"	stable-automation	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.phase	Phase represents the current phase of the restore operation.	-
OpenBaoRestore	status.snapshotKey	string	false	-	-	informational	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.snapshotKey	SnapshotKey is the key of the snapshot that was restored.	-
OpenBaoRestore	status.snapshotSize	integer	false	-	format=int64	informational	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.snapshotSize	SnapshotSize is the size of the restored snapshot in bytes.	-
OpenBaoRestore	status.startTime	string	false	-	format=date-time	informational	restore-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.startTime	StartTime is when the restore operation started.	-
OpenBaoTenant	spec.limitRange	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	LimitRange defines the limit range to apply to the tenant namespace.	-
OpenBaoTenant	spec.limitRange.limits	array<object>	true	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	Limits is the list of LimitRangeItem objects that are enforced.	-
OpenBaoTenant	spec.limitRange.limits[].default	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	Default resource requirement limit value by resource name if resource limit is omitted.	-
OpenBaoTenant	spec.limitRange.limits[].defaultRequest	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	DefaultRequest is the default resource requirement request value by resource name if resource request is omitted.	-
OpenBaoTenant	spec.limitRange.limits[].max	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	Max usage constraints on this kind by resource name.	-
OpenBaoTenant	spec.limitRange.limits[].maxLimitRequestRatio	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	MaxLimitRequestRatio if specified, the named resource must have a request and limit that are both non-zero where limit divided by request is less than or equal to the enumerated value; this represents the max burst for the named resource.	-
OpenBaoTenant	spec.limitRange.limits[].min	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	Min usage constraints on this kind by resource name.	-
OpenBaoTenant	spec.limitRange.limits[].type	string	true	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.limitRange	Type of resource that this limit applies to.	-
OpenBaoTenant	spec.quota	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	Quota defines the resource quota to apply to the tenant namespace.	-
OpenBaoTenant	spec.quota.hard	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	hard is the set of desired hard limits for each named resource.	-
OpenBaoTenant	spec.quota.scopeSelector	object	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	scopeSelector is also a collection of filters like scopes that must match each object tracked by a quota but expressed using ScopeSelectorOperator in combination with possible values.	-
OpenBaoTenant	spec.quota.scopeSelector.matchExpressions	array<object>	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	A list of scope selector requirements by scope of the resources.	-
OpenBaoTenant	spec.quota.scopeSelector.matchExpressions[].operator	string	true	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	Represents a scope's relationship to a set of values.	-
OpenBaoTenant	spec.quota.scopeSelector.matchExpressions[].scopeName	string	true	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	The name of the scope that the selector applies to.	-
OpenBaoTenant	spec.quota.scopeSelector.matchExpressions[].values	array<string>	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	An array of string values.	-
OpenBaoTenant	spec.quota.scopes	array<string>	false	-	-	beta-stable	tenant-governance	mutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.quota	A collection of filters that must match each object tracked by a quota.	-
OpenBaoTenant	spec.targetNamespace	string	true	-	minLength=1	beta-stable	tenant-governance	immutable	crd-schema,admission-policy,provisioner	none	required-if-changed	spec.targetNamespace	TargetNamespace is the name of the namespace to provision with tenant RBAC.	-
OpenBaoTenant	status.conditions	array<object>	false	-	-	stable-automation	tenant-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	Conditions represent the latest available observations of the tenant's state.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoTenant	status.conditions[].lastTransitionTime	string	true	-	format=date-time	stable-automation	tenant-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	lastTransitionTime is the last time the condition transitioned from one status to another.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoTenant	status.conditions[].message	string	true	-	maxLength=32768	informational	tenant-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions[].message	message is a human readable message indicating details about the transition.	Condition types are stable; reason sets may expand and messages are best-effort.
OpenBaoTenant	status.conditions[].observedGeneration	integer	false	-	format=int64; minimum=0	stable-automation	tenant-status	operator-owned	crd-schema,status-writer	none	required-if-changed	status.conditions	observedGeneration represents the .metadata.generation that the condition was set based upon.	Condition types are stable; reason sets may expand and messages are best-effort.
